MkmProductId;Name;ExpansionName;rarity;Count;Language;Condition;IsFoil;IsSigned;IsAltered;Price
265852;Phenax, God of Deception;Born of the Gods;Mythic;4;1;6;1;0;0;30.80
285740;Mazirek, Kraul Death Priest;Commander 2015;Mythic;2;7;6;0;0;0;10.53
361706;Retrofitter Foundry;Commander 2018;Rare;2;1;6;0;0;0;19.27
7679;City of Brass;Chronicles;Rare;2;1;4;0;0;0;15.33
509930;Vampiric Tutor;Commander Legends;Mythic;1;2;6;1;0;0;33.89
13272;Stomping Ground;Guildpact;Rare;2;2;4;0;0;0;10.67
298691;Razaketh, the Foulblooded;Hour of Devastation;Mythic;2;1;6;0;0;0;10.75
6221;Demonic Consultation;Ice Age;Uncommon;2;1;5;0;0;0;10.60
452003;Shark Typhoon;Ikoria: Lair of Behemoths;Rare;2;1;6;0;0;0;11.60
472549;Tinybones, Trinket Thief;Jumpstart;Mythic;2;1;6;0;0;0;13.39
266561;Iroas, God of Victory;Journey into Nyx;Mythic;4;1;6;1;0;0;34.88
17886;Thoughtseize;Lorwyn;Rare;2;2;6;0;0;0;22.00
466234;Ugin, the Spirit Dragon;Core 2021;Mythic;3;1;6;0;0;0;29.73
374508;Sunbaked Canyon;Modern Horizons;Rare;3;1;6;0;0;0;15.74
564644;Scalding Tarn;Modern Horizons 2;Rare;1;2;6;0;0;0;23.40
8224;Final Fortune;Mirage;Rare;2;2;3;0;0;0;11.10
282779;Noble Hierarch;Modern Masters 2015;Rare;1;1;5;0;0;0;10.41
419321;Torment of Hailfire;Mystery Booster;Rare;1;1;6;0;0;0;15.35
13333;Cloudstone Curio;Ravnica: City of Guilds;Rare;2;1;5;0;0;0;16.14
577154;Arcane Signet (V.2);Secret Lair Drop Series;Rare;4;1;6;1;0;0;42.50
581200;Primal Vigor;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;23.09
581232;Sakura-Tribe Elder;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;14.94
688222;Blightsteel Colossus;Secret Lair Drop Series: December Superdrop 2022;Mythic;4;1;6;0;0;0;44.99
609872;Grim Tutor;Secret Lair Drop Series: MSCHF;Mythic;2;1;6;1;0;0;16.41
605060;Brazen Borrower // Petty Theft;Secret Lair Drop Series: Out of Time Superdrop;Mythic;4;1;6;1;0;0;33.41
605063;Ohran Frostfang;Secret Lair Drop Series: Out of Time Superdrop;Rare;4;1;6;1;0;0;29.99
611273;Ziatora's Proving Ground;Streets of New Capenna;Rare;2;1;6;0;0;0;10.26
542996;Pact of Negation;Time Spiral Remastered;Rare;1;1;6;0;0;0;11.11
371841;Teferi, Time Raveler;War of the Spark;Rare;1;1;6;0;0;0;14.58
485984;Avacyn, Angel of Hope;Double Masters: Extras;Mythic;3;1;6;1;0;0;123.65
482714;Urza's Power Plant;Double Masters: Extras;Rare;2;1;6;1;0;0;25.58
510965;Thrasios, Triton Hero;Commander Legends: Extras;Mythic;2;2;6;1;0;0;27.37
510130;Vial Smasher the Fierce;Commander Legends: Extras;Mythic;2;2;6;1;0;0;13.00
455003;Ketria Triome;Ikoria: Lair of Behemoths: Extras;Rare;1;1;5;0;0;0;15.58
527575;Youthful Valkyrie;Kaldheim: Extras;Uncommon;4;1;6;0;0;0;10.52
574704;Deserted Beach;Innistrad: Midnight Hunt: Extras;Rare;3;1;6;1;0;0;14.57
581689;Toxrill, the Corrosive;Innistrad: Crimson Vow: Extras;Mythic;3;1;6;0;0;0;17.42
498440;Mycosynth Golem;The List;Rare;2;1;6;0;0;0;22.33
716083;The One Ring (V.2);The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;1;0;0;60.61
529512;Vorinclex, Monstrous Raider (V.2);Kaldheim: Extras;Mythic;1;1;6;0;0;0;43.67
721727;Capture of Jingzhou;Commander Masters;Mythic;1;1;6;0;0;0;24.47
564645;Urza's Saga;Modern Horizons 2;Rare;2;1;6;0;0;0;42.34
417196;Expropriate;Mystery Booster;Mythic;2;1;6;0;0;0;18.14
688371;Dark Depths (V.2);Dominaria Remastered: Extras;Mythic;1;1;6;1;0;0;14.85
529307;Valki, God of Lies // Tibalt, Cosmic Impostor (V.1);Kaldheim: Extras;Mythic;1;1;6;0;0;0;11.27
530367;Esika's Chariot;Kaldheim;Rare;1;1;6;0;0;0;10.77
688393;Entomb (V.2);Dominaria Remastered: Extras;Rare;1;1;6;1;0;0;11.60
11017;Fervor;Sixth Edition;Rare;1;1;6;0;0;0;12.00
658448;Battle Angels of Tyr;Commander Legends: Battle for Baldur's Gate;Mythic;3;1;6;0;0;0;22.83
660706;Archivist of Oghma;Commander Legends: Battle for Baldur's Gate;Rare;2;1;6;0;0;0;10.83
527465;Hengegate Pathway // Mistgate Pathway;Kaldheim: Extras;Rare;4;1;6;0;0;0;11.08
391677;Dockside Extortionist;Commander 2019;Rare;1;1;6;0;0;0;61.84
8423;Vampiric Tutor;Visions;Rare;1;1;5;0;0;0;33.95
293676;Thrasios, Triton Hero;Commander 2016;Rare;1;1;5;1;0;0;23.00
443298;Minamo, School at Water's Edge;Mystery Booster;Rare;1;1;5;1;0;0;20.28
12092;Kokusho, the Evening Star;Champions of Kamigawa;Rare;1;1;6;0;0;0;19.95
10447;Carpet of Flowers;Urza's Saga;Uncommon;1;1;5;0;0;0;16.60
415786;Elesh Norn, Grand Cenobite;Mystery Booster;Mythic;2;1;6;0;0;0;14.72
2741;Tarnished Citadel;Odyssey;Rare;1;1;4;0;0;0;12.78
431289;Thassa's Oracle;Theros Beyond Death;Rare;1;1;5;0;0;0;11.71
299889;Land Equilibrium;Legends Italian;Rare;2;5;5;0;0;0;46.73
295924;Cyclonic Rift;Modern Masters 2017;Rare;1;1;5;0;0;0;26.71
262022;Pact of Negation;Modern Masters;Rare;2;1;6;0;0;0;11.36
293501;Tymna the Weaver;Commander 2016;Rare;1;1;4;1;0;0;33.00
296596;Worship;Amonkhet Invocations;Masterpiece;4;1;6;1;0;0;21.39
368077;Blood Crypt;Ravnica Allegiance;Rare;2;1;6;0;0;0;18.95
312683;Bloodline Keeper / Lord of Lineage;From the Vault: Transform;Mythic;4;1;6;1;0;0;14.05
363550;Watery Grave;Guilds of Ravnica;Rare;1;1;6;0;0;0;14.12
403994;Questing Beast (V.2);Throne of Eldraine: Promos;Mythic;1;1;6;1;0;0;10.08
452213;Deflecting Swat;Commander: Ikoria;Rare;4;1;6;0;0;0;27.70
287051;Wastes (V.3);Oath of the Gatewatch;Land;12;2;6;1;0;0;19.99
228;Platinum Angel;Mirrodin;Rare;1;1;4;1;0;0;30.26
5125;Howling Mine;Unlimited;Rare;1;1;3;0;0;0;139.99
5127;Icy Manipulator;Unlimited;Uncommon;1;1;2;0;0;0;98.01
7218;Hammerheim;Legends;Uncommon;1;1;2;0;0;0;22.79
14273;Akroma, Angel of Fury;Planar Chaos;Rare;1;1;4;1;0;0;35.42
14273;Akroma, Angel of Fury;Planar Chaos;Rare;1;1;3;1;0;0;34.09
495990;Sea Gate Restoration // Sea Gate, Reborn;Zendikar Rising;Mythic;1;1;6;0;0;0;22.66
681768;Gix, Yawgmoth Praetor;The Brothers' War;Mythic;1;1;3;1;0;0;10.22
564641;Arid Mesa;Modern Horizons 2;Rare;4;1;6;0;0;0;14.39
15338;Lightning Bolt;Foreign Black Bordered;Common;1;2;3;0;0;0;12.20
6218;Dance of the Dead;Ice Age;Uncommon;1;1;4;0;0;0;14.10
6221;Demonic Consultation;Ice Age;Uncommon;1;1;6;0;0;0;12.13
575349;Preordain;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;2;1;6;0;0;0;30.12
514724;Aesi, Tyrant of Gyre Strait;Commander Legends: Extras;Mythic;3;1;6;1;0;0;20.21
607021;Boseiju, Who Endures (V.1);Kamigawa: Neon Dynasty: Extras;Rare;1;1;4;0;0;0;51.97
378693;Sorin, Imperious Bloodlord;Core 2020;Mythic;1;1;6;0;0;0;16.68
609559;Sakashima's Student;The List;Rare;1;1;6;0;0;0;15.66
250610;Bloodline Keeper / Lord of Lineage;Innistrad;Rare;1;1;4;0;0;0;11.00
568814;Aether Vial;The List;Uncommon;1;1;6;0;0;0;12.63
529527;Goldspan Dragon;Kaldheim;Mythic;3;1;6;0;0;0;12.44
292633;Aether Vial;Kaladesh Inventions;Masterpiece;3;1;6;1;0;0;168.60
566525;Esper Sentinel;Modern Horizons 2;Rare;1;1;6;0;0;0;23.09
564643;Misty Rainforest;Modern Horizons 2;Rare;3;1;6;0;0;0;22.77
10330;Contamination;Urza's Saga;Rare;1;8;3;0;0;0;11.97
8170;Hall of Gemstone;Mirage;Rare;1;2;3;0;0;0;10.36
368079;Breeding Pool;Ravnica Allegiance;Rare;2;1;6;0;0;0;19.14
548301;Urborg, Tomb of Yawgmoth;Time Spiral Remastered;Rare;3;1;6;0;0;0;30.15
250553;Snapcaster Mage;Innistrad;Rare;1;6;6;0;0;0;16.57
264006;Thoughtseize;Theros;Rare;1;1;6;0;0;0;17.55
664297;Damnation;Double Masters 2022;Rare;1;7;6;0;0;0;18.24
664297;Damnation;Double Masters 2022;Rare;1;1;6;0;0;0;18.24
484359;Walking Ballista;Double Masters;Rare;1;1;6;0;0;0;15.84
565741;Cabal Coffers (V.1);Modern Horizons 2;Mythic;4;1;6;0;0;0;12.47
683445;Cityscape Leveler;The Brothers' War;Mythic;3;1;6;0;0;0;24.56
423521;Coat of Arms;Mystery Booster;Rare;2;1;6;0;0;0;12.04
581222;Wasteland;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;27.50
728037;Beseech the Mirror;Wilds of Eldraine;Mythic;1;1;6;0;0;0;27.89
728406;Doubling Season (V.1);Enchanting Tales;Mythic;1;1;6;1;0;0;35.68
728526;Smothering Tithe (V.2);Enchanting Tales;Mythic;1;1;6;0;0;0;37.36
731649;The Meathook Massacre;The List;Mythic;1;1;6;0;0;0;30.25
728391;Smothering Tithe (V.1);Enchanting Tales;Mythic;1;1;6;1;0;0;18.58
728489;Parallel Lives (V.1);Enchanting Tales;Mythic;2;1;6;0;0;0;17.33
728523;Bitterblossom (V.2);Enchanting Tales;Mythic;1;1;6;0;0;0;17.26
728391;Smothering Tithe (V.1);Enchanting Tales;Mythic;1;1;6;0;0;0;15.32
731672;Minsc & Boo, Timeless Heroes;The List;Mythic;1;1;6;0;0;0;10.95
564651;Urza's Saga;Modern Horizons 2: Extras;Rare;1;1;6;1;0;0;74.99
566612;Endurance;Modern Horizons 2;Mythic;1;1;6;0;0;0;43.60
389667;Chulane, Teller of Tales;Throne of Eldraine: Extras;Mythic;1;1;4;1;0;0;13.04
527445;Darkbore Pathway // Slitherbore Pathway;Kaldheim: Extras;Rare;1;1;6;1;0;0;12.16
611271;Spara's Headquarters;Streets of New Capenna;Rare;1;1;5;0;0;0;10.77
671743;The Reaver Cleaver;Commander: Dominaria United;Rare;3;1;6;0;0;0;11.85
729380;Te Kā - Heartless;The First Chapter;Legendary;1;2;6;0;0;0;18.00
729330;Belle - Strange but Special (V.1);The First Chapter;Legendary;1;1;6;0;0;0;28.00
727007;Mickey Mouse - Detective;Promos;Promo;1;1;5;1;0;0;24.99
673804;Sheoldred, the Apocalypse (V.2);Dominaria United: Promos;Mythic;1;1;6;0;0;0;120.00
692409;Mondrak, Glory Dominus (V.1);Phyrexia: All Will Be One: Extras;Mythic;1;1;6;1;0;0;22.93
651287;Ledger Shredder;Streets of New Capenna: Extras;Rare;1;1;6;0;0;0;16.20
718451;Flame of Anor;The Lord of the Rings: Tales of Middle-earth: Promos;Rare;1;1;6;1;0;0;20.00
572548;Teleportation Circle (V.2);Adventures in the Forgotten Realms: Promos;Rare;1;1;6;1;0;0;16.48
703222;Wrenn and Realmbreaker;March of the Machine: Extras;Mythic;1;1;6;1;0;0;13.81
558105;Beledros Witherbloom;Strixhaven: School of Mages;Mythic;1;1;6;0;0;0;13.00
671737;Plaza of Heroes;Dominaria United: Extras;Rare;1;1;5;1;0;0;12.14
316234;Goblin Welder;Duel Decks: Elves vs. Inventors;Mythic;1;1;5;1;0;0;12.55
695510;Phyrexian Obliterator (V.2);Phyrexia: All Will Be One: Promos;Mythic;1;1;6;0;0;0;13.19
673845;Plaza of Heroes (V.2);Dominaria United: Promos;Rare;1;1;6;0;0;0;10.99
21885;Spell Pierce;Zendikar;Common;1;1;6;1;0;0;19.50
258354;Cyclonic Rift;Return to Ravnica;Rare;2;6;5;0;0;0;24.00
282779;Noble Hierarch;Modern Masters 2015;Rare;1;1;6;0;0;0;10.59
295814;Misty Rainforest;Modern Masters 2017;Rare;1;1;6;0;0;0;22.47
295838;Griselbrand;Modern Masters 2017;Mythic;1;1;6;1;0;0;25.68
316216;Jace, the Mind Sculptor;Masters 25;Mythic;1;1;6;0;0;0;31.87
366231;Urborg, Tomb of Yawgmoth;Ultimate Masters;Rare;1;1;6;0;0;0;31.02
375375;Echo of Eons;Modern Horizons;Mythic;1;1;6;0;0;0;14.57
466384;Grim Tutor;Core 2021: Extras;Mythic;1;2;6;0;0;0;15.06
482729;Karn Liberated;Double Masters;Mythic;2;1;6;0;0;0;15.99
484014;Mystic Gate;Double Masters;Rare;3;1;6;0;0;0;10.25
495079;Blackcleave Cliffs;Zendikar Rising Expeditions;Mythic;1;1;6;0;0;0;11.73
510790;Scroll Rack;Commander Legends: Extras;Mythic;1;2;6;0;0;0;23.49
529312;Valki, God of Lies // Tibalt, Cosmic Impostor (V.2);Kaldheim: Extras;Mythic;4;1;6;0;0;0;10.11
532357;Birgi, God of Storytelling // Harnfel, Horn of Bounty;Kaldheim;Rare;4;1;6;1;0;0;19.99
566767;Dauthi Voidwalker;Modern Horizons 2;Rare;2;1;6;1;0;0;14.36
571440;Old Gnawbone;Adventures in the Forgotten Realms;Mythic;1;1;6;0;0;0;23.37
575335;All Is Dust;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;4;1;6;0;0;0;14.00
575337;Drown in the Loch;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;3;1;6;0;0;0;25.28
575338;Fire Covenant;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;4;1;6;0;0;0;19.99
575339;Fractured Identity;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;4;1;6;0;0;0;10.22
581225;Dryad of the Ilysian Grove;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;2;1;6;0;0;0;43.08
581230;Metallic Mimic;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;1;1;6;0;0;0;17.09
581237;Spell Queller;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;10.31
581239;Archaeomancer;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;1;1;6;0;0;0;18.95
581241;Bloom Tender;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;1;1;6;0;0;0;27.52
581259;Elesh Norn, Grand Cenobite;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Mythic;4;1;6;0;0;0;20.49
581345;Deathcap Glade;Innistrad: Crimson Vow;Rare;3;1;6;0;0;0;10.59
581346;Deathcap Glade;Innistrad: Crimson Vow: Extras;Rare;1;1;6;0;0;0;10.92
581654;Chandra, Dressed to Kill;Innistrad: Crimson Vow;Mythic;1;1;6;0;0;0;12.22
581905;Cultivator Colossus;Innistrad: Crimson Vow;Mythic;3;1;6;0;0;0;11.79
664281;Liliana, the Last Hope (V.1);Double Masters 2022: Extras;Mythic;2;1;6;0;0;0;10.73
665213;City of Brass;Double Masters 2022;Rare;1;7;6;0;0;0;11.48
671359;Sheoldred, the Apocalypse;Dominaria United;Mythic;2;1;6;0;0;0;92.49
672312;Leyline Binding;Dominaria United;Rare;4;1;6;1;0;0;15.73
674259;Utopia Sprawl;Secret Lair Drop Series: June Superdrop 2022;Rare;4;1;6;1;0;0;13.49
674260;Burgeoning;Secret Lair Drop Series: June Superdrop 2022;Rare;4;1;6;0;0;0;16.99
674274;Mystic Remora;Secret Lair Drop Series: June Superdrop 2022;Rare;4;1;6;0;0;0;28.99
692393;Mondrak, Glory Dominus;Phyrexia: All Will Be One;Mythic;1;1;6;0;0;0;21.54
704155;Elesh Norn, Grand Cenobite (V.1);Multiverse Legends;Mythic;2;1;6;0;0;0;12.51
704166;Ragavan, Nimble Pilferer (V.1);Multiverse Legends;Mythic;1;1;6;0;0;0;47.29
716950;Palantír of Orthanc;The Lord of the Rings: Tales of Middle-earth;Mythic;2;1;6;0;0;0;18.31
9212;Ensnaring Bridge;Stronghold;Rare;1;1;4;0;0;0;17.31
682880;Urza's Workshop (V.2);Commander: The Brothers' War: Extras;Rare;2;1;6;0;0;0;11.78
674306;Talisman of Indulgence (V.1);Secret Lair Drop Series: August Superdrop 2022;Rare;1;1;6;0;0;0;10.50
564645;Urza's Saga;Modern Horizons 2;Rare;1;2;6;1;0;0;73.88
564645;Urza's Saga;Modern Horizons 2;Rare;3;2;6;0;0;0;40.50
11410;Ramosian Lieutenant;Mercadian Masques;Common;1;1;5;1;0;0;39.99
559656;Gyome, Master Chef;Commander: Strixhaven;Mythic;2;1;6;1;0;0;14.99
723123;Rise of the Eldrazi;Commander Masters: Extras;Rare;4;1;6;0;0;0;12.04
7359;Dust to Dust;The Dark;Common;2;1;5;0;0;0;14.38
3352;Cavern Harpy;Planeshift;Common;1;1;4;1;0;0;20.99
1948;Forgotten Cave;Onslaught;Common;2;1;4;1;0;0;11.31
12873;Ninja of the Deep Hours;Betrayers of Kamigawa;Common;2;2;5;1;0;0;27.99
686810;Rhystic Study;Jumpstart 2022;Rare;1;1;6;0;0;0;34.70
686371;Lita, Mechanical Engineer;Jumpstart 2022;Mythic;2;1;6;0;0;0;14.98
686381;Preston, the Vanisher;Jumpstart 2022;Rare;2;1;6;0;0;0;13.80
687176;Goldspan Dragon;Jumpstart 2022;Mythic;1;1;6;0;0;0;12.77
686380;Pirated Copy;Jumpstart 2022;Mythic;2;1;6;0;0;0;10.97
686310;Balan, Wandering Knight;Jumpstart 2022;Rare;2;1;6;0;0;0;11.39
728105;Agatha's Soul Cauldron;Wilds of Eldraine;Mythic;2;1;6;0;0;0;44.33
717333;Forth Eorlingas!;Commander: The Lord of the Rings: Tales of Middle-earth;Rare;1;1;6;0;0;0;34.11
716054;Aragorn, the Uniter (V.2);The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;0;0;0;27.61
716063;Gandalf the White (V.2);The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;0;0;0;23.24
716029;Witch-king of Angmar (V.1);The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;0;0;0;16.35
728520;Necropotence (V.2);Enchanting Tales;Mythic;1;1;6;0;0;0;15.36
728391;Smothering Tithe (V.1);Enchanting Tales;Mythic;1;1;6;0;0;0;15.32
728397;Land Tax (V.1);Enchanting Tales;Mythic;1;1;6;0;0;0;12.67
706195;Ketria Triome;The List;Rare;1;1;6;0;0;0;12.10
716078;Last March of the Ents;The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;0;0;0;11.31
693394;Clever Concealment;Commander: Phyrexia: All Will Be One: Extras;Rare;1;1;6;0;0;0;10.95
715943;Last March of the Ents;The Lord of the Rings: Tales of Middle-earth;Mythic;3;1;6;0;0;0;10.70
721899;Grand Abolisher;Commander Masters;Rare;1;1;6;0;0;0;10.12
611271;Spara's Headquarters;Streets of New Capenna;Rare;1;1;6;0;0;0;10.96
701676;The One Ring;The Lord of the Rings: Tales of Middle-earth;Mythic;1;1;6;0;0;0;73.20
716950;Palantír of Orthanc;The Lord of the Rings: Tales of Middle-earth;Mythic;1;1;6;0;0;0;18.31
482769;Engineered Explosives;Double Masters;Rare;1;1;6;1;0;0;22.38
705555;Adeline, Resplendent Cathar;Commander: March of the Machine;Rare;4;1;6;0;0;0;12.40
715915;Nazgûl (V.8);The Lord of the Rings: Tales of Middle-earth: Extras;Uncommon;2;1;6;0;0;0;10.44
715912;Nazgûl (V.5);The Lord of the Rings: Tales of Middle-earth: Extras;Uncommon;2;1;6;0;0;0;10.32
715907;Nazgûl;The Lord of the Rings: Tales of Middle-earth;Uncommon;3;1;6;0;0;0;10.08
704175;Atraxa, Praetors' Voice (V.1);Multiverse Legends;Mythic;1;1;6;0;0;0;12.13
729316;Be Prepared;The First Chapter;Rare;1;1;6;1;0;0;18.50
727103;Stitch - Rock Star;The First Chapter;Super Rare;1;1;6;0;0;0;10.49
715938;Delighted Halfling;The Lord of the Rings: Tales of Middle-earth;Rare;2;1;6;0;0;0;15.64
695308;Sword of Feast and Famine;The List;Mythic;1;1;6;0;0;0;24.16
581259;Elesh Norn, Grand Cenobite;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Mythic;4;1;6;1;0;0;20.95
8331;Phyrexian Dreadnought;Mirage;Rare;1;2;2;0;0;0;77.67
9212;Ensnaring Bridge;Stronghold;Rare;1;2;4;0;0;0;16.50
359859;Nicol Bolas, the Ravager // Nicol Bolas, the Arisen;Core 2019;Mythic;1;1;5;0;0;0;23.48
455008;Raugrin Triome;Ikoria: Lair of Behemoths;Rare;1;1;6;1;0;0;16.25
466384;Grim Tutor;Core 2021: Extras;Mythic;1;2;6;1;0;0;22.61
466324;Teferi, Master of Time (V.6);Core 2021: Extras;Mythic;1;1;6;1;0;0;11.90
495079;Blackcleave Cliffs;Zendikar Rising Expeditions;Mythic;1;1;6;1;0;0;24.39
694175;All Will Be One;Phyrexia: All Will Be One;Mythic;1;1;6;1;0;0;12.12
548221;Akroma's Memorial;Time Spiral Remastered;Mythic;1;1;4;1;0;0;19.95
366792;Entomb;Ultimate Masters;Rare;1;1;6;1;0;0;17.99
482829;Noble Hierarch;Double Masters;Rare;1;1;6;1;0;0;15.92
295814;Misty Rainforest;Modern Masters 2017;Rare;1;1;6;1;0;0;27.60
316216;Jace, the Mind Sculptor;Masters 25;Mythic;2;1;6;1;0;0;72.82
366231;Urborg, Tomb of Yawgmoth;Ultimate Masters;Rare;1;1;6;1;0;0;45.89
375375;Echo of Eons;Modern Horizons;Mythic;1;1;6;1;0;0;79.99
455008;Raugrin Triome;Ikoria: Lair of Behemoths;Rare;1;1;6;1;0;0;16.25
483989;Trinisphere;Double Masters;Mythic;1;1;6;1;0;0;18.29
482734;Karn Liberated;Double Masters: Extras;Mythic;1;1;6;1;0;0;50.81
482729;Karn Liberated;Double Masters;Mythic;1;1;6;1;0;0;26.84
510790;Scroll Rack;Commander Legends: Extras;Mythic;1;2;6;1;0;0;37.49
564646;Verdant Catacombs;Modern Horizons 2;Rare;1;1;6;1;0;0;20.56
575335;All Is Dust;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;4;1;6;1;0;0;16.99
575337;Drown in the Loch;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;3;1;6;1;0;0;30.13
575338;Fire Covenant;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;3;1;6;1;0;0;25.88
581230;Metallic Mimic;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;17.31
581654;Chandra, Dressed to Kill;Innistrad: Crimson Vow;Mythic;1;1;6;1;0;0;14.73
674260;Burgeoning;Secret Lair Drop Series: June Superdrop 2022;Rare;3;1;6;1;0;0;21.99
674274;Mystic Remora;Secret Lair Drop Series: June Superdrop 2022;Rare;4;1;6;1;0;0;44.99
665213;City of Brass;Double Masters 2022;Rare;1;7;6;1;0;0;18.00
692393;Mondrak, Glory Dominus;Phyrexia: All Will Be One;Mythic;1;1;6;1;0;0;23.06
704166;Ragavan, Nimble Pilferer (V.1);Multiverse Legends;Mythic;2;1;6;1;0;0;64.95
701676;The One Ring;The Lord of the Rings: Tales of Middle-earth;Mythic;2;1;6;1;0;0;103.70
715917;Orcish Bowmasters;The Lord of the Rings: Tales of Middle-earth;Rare;1;1;6;1;0;0;58.48
716950;Palantír of Orthanc;The Lord of the Rings: Tales of Middle-earth;Mythic;1;1;6;1;0;0;30.07
715938;Delighted Halfling;The Lord of the Rings: Tales of Middle-earth;Rare;1;1;6;1;0;0;19.08
565729;Grief;Modern Horizons 2: Extras;Mythic;1;1;6;0;0;0;51.53
605051;Teferi, Time Raveler;Secret Lair Drop Series: Out of Time Superdrop;Rare;1;1;6;0;0;0;24.73
575337;Drown in the Loch;Secret Lair Drop Series: Dr. Lair's Secretorium Superdrop;Rare;1;1;6;0;0;0;25.28
566525;Esper Sentinel;Modern Horizons 2;Rare;1;1;6;0;0;0;23.09
715938;Delighted Halfling;The Lord of the Rings: Tales of Middle-earth;Rare;1;1;6;0;0;0;15.64
674259;Utopia Sprawl;Secret Lair Drop Series: June Superdrop 2022;Rare;4;1;6;0;0;0;14.13
11541;Unmask;Mercadian Masques;Rare;1;2;3;0;0;0;11.77
361788;Nylea's Colossus;Commander 2018;Rare;1;1;5;0;0;0;12.33
611273;Ziatora's Proving Ground;Streets of New Capenna;Rare;1;1;6;0;0;0;10.26
287050;Wastes (V.1);Oath of the Gatewatch;Land;32;1;6;1;0;0;14.99
287050;Wastes (V.1);Oath of the Gatewatch;Land;1;1;5;1;0;0;14.99
287051;Wastes (V.3);Oath of the Gatewatch;Land;1;1;6;1;0;0;19.99
729381;Tinker Bell - Giant Fairy (V.1);The First Chapter;Super Rare;1;2;6;0;0;0;17.50
738504;Everybody Lives!;Universes Beyond: Doctor Who;Rare;4;1;6;0;0;0;18.17
703587;Elesh Norn // The Argent Etchings (V.1);March of the Machine: Extras;Mythic;1;1;6;0;0;0;10.20
674317;Talisman of Dominance (V.1);Secret Lair Drop Series: August Superdrop 2022;Rare;3;1;6;0;0;0;12.88
734060;Nykthos, Shrine to Nyx;Secret Lair Commander Deck: Angels: They're Just Like Us but Cooler;Rare;4;1;6;0;0;0;30.16
734065;Serra Ascendant;Secret Lair Commander Deck: Angels: They're Just Like Us but Cooler;Rare;4;1;6;0;0;0;12.11
734071;Urza's Incubator;Secret Lair Commander Deck: Angels: They're Just Like Us but Cooler;Rare;4;1;6;0;0;0;15.00
581241;Bloom Tender;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;29.95
581239;Archaeomancer;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Rare;4;1;6;1;0;0;22.99
264056;Nylea, God of the Hunt;Theros;Mythic;4;1;6;1;0;0;11.99
581263;Sheoldred, Whispering One;Secret Lair Drop Series: All-Natural, Totally Refreshing Superdrop;Mythic;5;1;6;1;0;0;10.20
717914;Ancient Tomb (V.1);Commander: The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;2;1;6;1;0;0;73.65
717914;Ancient Tomb (V.1);Commander: The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;1;0;0;73.65
485934;Blood Moon;Double Masters: Extras;Rare;1;1;6;1;0;0;40.28
732575;Commander's Plate;Secret Lair Commander Deck: Angels: They're Just Like Us but Cooler;Mythic;4;1;6;1;0;0;36.49
722024;Finale of Devastation (V.2);Commander Masters: Extras;Mythic;1;1;6;1;0;0;43.29
485934;Blood Moon;Double Masters: Extras;Rare;1;1;6;1;0;0;40.28
717969;Wasteland (V.1);Commander: The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;1;0;0;33.45
732573;Archangel of Thune;Secret Lair Commander Deck: Angels: They're Just Like Us but Cooler;Mythic;4;1;6;1;0;0;28.95
716027;Saruman of Many Colors (V.2);The Lord of the Rings: Tales of Middle-earth: Extras;Mythic;1;1;6;1;0;0;28.01
